Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
7121,1,0.00356723,0.000289173,0.999994,1,-25,-46,-0.970756,52.3636,0.000152894,5.44901e-06,3.20215e-06,0.000153025
7179,1,0.00342269,0.000258661,0.999994,1,-25,-45,-0.971,51.4873,0.000151318,4.99969e-06,3.18197e-06,0.000151434
7237,1,0.00326688,0.000233657,0.999995,1,-25,-44,-0.971275,50.6156,0.00014958,6.67158e-06,3.16808e-06,0.000149762
7295,1,0.00325594,0.000209945,0.999995,1,-25,-43,-0.971468,49.7488,0.000146542,7.88428e-06,3.04455e-06,0.000146785
7353,1,0.00322135,0.000290552,0.999995,1,-25,-42,-0.971696,48.8871,0.000143122,9.36265e-06,2.87714e-06,0.000143457
7411,1,0.00307629,0.000544537,0.999995,1,-25,-41,-0.972051,48.0307,0.000138559,1.02318e-05,2.72914e-06,0.000138964
7469,1,0.00306777,0.000674765,0.999995,1,-25,-40,-0.972788,47.1799,0.000136221,1.37118e-05,2.60903e-06,0.000136934
7527,1,0.00323804,0.000653125,0.999995,1,-25,-39,-0.973404,46.3352,0.000130938,1.46978e-05,2.34193e-06,0.000131782
7585,1,0.00316074,0.000893755,0.999995,1,-25,-38,-0.974099,45.4967,0.000124647,1.52124e-05,2.06369e-06,0.000125589
7643,1,0.0029412,0.00129847,0.999995,1,-25,-37,-0.975199,44.6649,0.000119905,1.77747e-05,1.78692e-06,0.000121229
7701,1,0.00286056,0.0015912,0.999995,1,-25,-36,-0.976708,43.8401,0.000116241,2.17228e-05,1.52966e-06,0.000118263
7760,1,0.00301975,0.00166026,0.999994,1,-25,-35,-0.978399,43.0228,0.000112097,2.54888e-05,1.28546e-06,0.000114965
7818,1,0.0029956,0.00194775,0.999994,1,-25,-34,-0.98005,42.2133,0.000104489,2.61312e-05,8.45853e-07,0.00010771
7874,1,0.00259386,0.00264135,0.999993,1,-25,-33,-0.982322,41.4121,9.94406e-05,2.97561e-05,6.34171e-07,0.000103799
7930,1,0.00234638,0.00322268,0.999992,1,-25,-32,-0.985377,40.6198,9.77424e-05,3.67414e-05,4.28284e-07,0.000104421
7987,1,0.00239732,0.00354112,0.999991,1,-25,-31,-0.988831,39.8369,9.5979e-05,4.36367e-05,4.03939e-08,0.000105433
8043,1,0.00256474,0.00373565,0.99999,1,-25,-30,-0.992542,39.0639,9.35682e-05,4.97154e-05,-2.95234e-07,0.000105956
8099,1,0.00314721,0.00368942,0.999988,1,-25,-28.0306,-1,37.5728,8.69186e-05,5.95497e-05,-1.34778e-06,0.00010537
8100,1,0.00287996,0.00372802,0.999989,1,-25,-29,-0.996402,38.3013,9.1284e-05,5.58251e-05,-7.02996e-07,0.000107003
8818,1,0.00295708,-0.00383106,0.999988,1,-25,27.8553,-1,37.4422,8.43048e-05,-5.34977e-05,-1.31306e-06,9.98551e-05
8868,1,0.0029254,-0.00384202,0.999988,1,-25,28,-0.999433,37.55,8.47367e-05,-5.26853e-05,-1.22388e-06,9.97875e-05
8919,1,0.00276487,-0.00376573,0.999989,1,-25,29,-0.995544,38.3013,8.76282e-05,-4.71036e-05,-6.7298e-07,9.94883e-05
8973,1,0.00263206,-0.00359106,0.99999,1,-25,30,-0.99179,39.0638,9.06827e-05,-4.16185e-05,-3.45811e-07,9.97776e-05
9029,1,0.00257684,-0.0033046,0.999991,1,-25,31,-0.988269,39.8369,9.39747e-05,-3.63056e-05,-8.24343e-09,0.000100744
9085,1,0.00256524,-0.00296725,0.999992,1,-25,32,-0.985107,40.6198,9.79135e-05,-3.16161e-05,3.65697e-07,0.000102892
9141,1,0.00252649,-0.00266927,0.999993,1,-25,33,-0.982277,41.4121,0.000101614,-2.67366e-05,6.76642e-07,0.000105075
9197,1,0.00267247,-0.00222416,0.999994,1,-25,34,-0.979724,42.2133,0.000104399,-2.098e-05,9.35156e-07,0.000106491
9254,1,0.00282704,-0.00179265,0.999994,1,-25,35,-0.977797,43.0227,0.000109579,-1.78443e-05,1.25215e-06,0.00011103
9312,1,0.0029647,-0.00142941,0.999995,1,-25,36,-0.976117,43.8401,0.000113524,-1.37258e-05,1.50739e-06,0.00011436
9370,1,0.00312047,-0.00106847,0.999995,1,-25,37,-0.974923,44.6649,0.000119651,-1.21677e-05,1.78862e-06,0.000120281
9428,1,0.00314687,-0.000865393,0.999995,1,-25,38,-0.973971,45.4967,0.000125457,-1.07092e-05,2.10105e-06,0.000125931
9486,1,0.00315757,-0.000697522,0.999995,1,-25,39,-0.973185,46.3352,0.000130554,-9.02754e-06,2.38678e-06,0.000130888
9544,1,0.00300325,-0.000696051,0.999995,1,-25,40,-0.972571,47.1799,0.00013585,-8.01889e-06,2.64646e-06,0.000136113
9602,1,0.00305084,-0.00052823,0.999995,1,-25,41,-0.971789,48.0307,0.000137814,-4.10418e-06,2.70911e-06,0.000137901
9660,1,0.00323355,-0.000235592,0.999995,1,-25,42,-0.971511,48.8871,0.000142704,-3.52716e-06,2.92486e-06,0.000142777
9718,1,0.00323822,-0.000183817,0.999995,1,-25,43,-0.971317,49.7488,0.000146402,-2.27556e-06,3.06853e-06,0.000146452
9776,1,0.00325722,-0.000197651,0.999995,1,-25,44,-0.971143,50.6156,0.000149348,-9.04958e-07,3.15419e-06,0.000149384
9834,1,0.00341058,-0.000215645,0.999994,1,-25,45,-0.970921,51.4873,0.000151189,7.5052e-07,3.19001e-06,0.000151225
9892,1,0.00356586,-0.000254887,0.999994,1,-25,46,-0.970711,52.3636,0.00015275,5.72865e-07,3.20239e-06,0.000152785
9950,1,0.00321309,-0.000302836,0.999995,1,-25,47,-0.97041,53.2442,0.000153033,-9.14559e-07,3.18591e-06,0.000153068
10008,1,0.00284953,-0.000305416,0.999996,1,-25,48,-0.970104,54.1289,0.000151318,2.87714e-06,3.08194e-06,0.000151376
8867,1,0.00300796,-0.00387281,0.999988,1,-24.8149,28,-1,37.427,8.5217e-05,-5.12105e-05,-1.41927e-06,9.94307e-05
1504,1,0.00349932,0.00396402,0.999986,1,-24,-28,-1.00334,36.8918,9.11042e-05,5.4078e-05,-2.31774e-06,0.000105971
1555,1,0.00379999,0.00382117,0.999985,1,-24,-27,-1.0071,36.1388,8.59206e-05,5.74312e-05,-3.15216e-06,0.000103395
1608,1,0.00394477,0.00377579,0.999985,1,-24,-26,-1.01083,35.398,8.09788e-05,6.15814e-05,-3.90385e-06,0.000101809
1662,1,0.00408759,0.00390148,0.999984,1,-24,-25,-1.01449,34.6703,7.41976e-05,6.4836e-05,-4.89795e-06,9.86559e-05
1718,1,0.0042501,0.004438,0.999981,1,-24,-24,-1.01845,33.9564,6.86019e-05,6.92511e-05,-6.02843e-06,9.76641e-05
1776,1,0.0045632,0.00550441,0.999974,1,-24,-23,-1.02314,33.2573,6.3882e-05,7.31533e-05,-7.46237e-06,9.74064e-05
1837,1,0.00514359,0.00756006,0.999958,1,-24,-22,-1.02916,32.5739,5.80122e-05,7.52946e-05,-8.73191e-06,9.54512e-05
1903,1,0.00488948,0.0130402,0.999903,1,-24,-21,-1.03781,31.9073,4.74775e-05,6.92534e-05,-9.89861e-06,8.45466e-05
1986,1,0.00532442,0.0223231,0.999737,1,-24,-20,-1.05433,31.2588,6.04776e-05,8.09381e-05,-1.07941e-05,0.000101612
2083,1,0.00676081,0.0381469,0.999249,1,-24,-19,-1.0806,30.6295,6.57139e-05,6.89421e-05,-1.14123e-05,9.59249e-05
2180,1,0.00731451,0.0617317,0.998066,1,-24,-18,-1.12663,30.0211,0.000121504,5.8544e-05,-1.07331e-05,0.000135299
2286,1,0.00851186,0.071311,0.997418,1,-24,-17,-1.1958,29.4352,0.00032291,4.43041e-05,-7.12189e-06,0.000326013
2382,1,0.00980121,0.0591371,0.998202,1,-24,-16,-1.25751,28.8718,0.000432477,2.68019e-05,-8.2285e-06,0.000433385
2470,1,0.0106094,0.034153,0.99936,1,-24,-15,-1.3022,28.3319,0.000527325,4.47874e-06,-9.67206e-06,0.000527433
2554,1,0.0107268,0.004647,0.999932,1,-24,-14,-1.31843,27.8162,0.000506444,-1.07529e-05,-1.3881e-05,0.000506749
2632,1,0.0102327,-0.0155046,0.999827,1,-24,-13,-1.31047,27.3261,0.000434584,-2.92975e-05,-1.69428e-05,0.000435899
2708,1,0.00869266,-0.0217725,0.999725,1,-24,-12,-1.29087,26.8638,0.000335152,-4.1743e-05,-1.9802e-05,0.000338321
2799,1,0.00707532,-0.0180764,0.999812,1,-24,-11,-1.27166,26.4314,0.000256322,-4.76651e-05,-2.15002e-05,0.000261601
2890,1,0.00577646,-0.00914798,0.999941,1,-24,-10,-1.2585,26.0304,0.0002012,-4.98661e-05,-2.29684e-05,0.000208556
2985,1,0.00538128,0.00114414,0.999985,1,-24,-9,-1.25525,25.6627,0.000173992,-4.96507e-05,-2.72774e-05,0.000182982
3078,1,0.00398678,0.0113496,0.999928,1,-24,-8,-1.26056,25.3296,0.000158569,-6.5541e-05,-3.26463e-05,0.000174658
3173,1,0.00199519,0.0204587,0.999789,1,-24,-7,-1.27563,25.0325,0.000167594,-5.97854e-05,-4.01748e-05,0.000182418
3264,1,0.00240774,0.0264368,0.999648,1,-24,-6,-1.29717,24.7726,0.000188092,-5.24527e-05,-4.73807e-05,0.000200935
3356,1,0.00370288,0.0295463,0.999557,1,-24,-5,-1.32276,24.551,0.000227134,-5.00489e-05,-4.82818e-05,0.000237541
3447,1,0.0039434,0.0277308,0.999608,1,-24,-4,-1.34967,24.3685,0.00027917,-5.22605e-05,-4.11463e-05,0.000286984
3536,1,0.00301971,0.0205739,0.999784,1,-24,-3,-1.37183,24.2256,0.000315759,-3.90049e-05,-3.0265e-05,0.000319595
3625,1,0.00362702,0.0112231,0.99993,1,-24,-2,-1.38596,24.123,0.000333515,-1.64308e-05,-2.29767e-05,0.000334709
3714,1,0.00217269,0.00293207,0.999993,1,-24,-1,-1.3916,24.0611,0.000324507,-2.70933e-05,-1.64467e-05,0.000326051
3803,1,-0.000690607,-0.00252279,0.999997,1,-24,0,-1.39113,24.0403,0.000299318,5.92225e-06,-1.74627e-05,0.000299886
3892,1,0.00148126,-0.00421535,0.99999,1,-24,1,-1.38715,24.0608,0.000287748,3.76385e-05,-2.02609e-05,0.000290906
3981,1,0.00377219,-0.008851,0.999954,1,-24,2,-1.3837,24.1229,0.000321167,3.79211e-05,-2.17062e-05,0.000324126
4070,1,0.00356462,-0.0191824,0.99981,1,-24,3,-1.37157,24.2256,0.000315916,4.67804e-05,-3.17997e-05,0.00032094
4159,1,0.0037566,-0.027143,0.999624,1,-24,4,-1.34989,24.3685,0.000273588,6.1898e-05,-4.12845e-05,0.000283525
4250,1,0.0035101,-0.0292507,0.999566,1,-24,5,-1.32358,24.551,0.000228147,6.124e-05,-4.7269e-05,0.000240906
4341,1,0.00231504,-0.0267483,0.99964,1,-24,6,-1.29795,24.7727,0.000189826,6.45045e-05,-4.82777e-05,0.000206217
4432,1,0.00303848,-0.020639,0.999782,1,-24,7,-1.27594,25.0325,0.000166726,7.37907e-05,-4.15112e-05,0.000186992
4525,1,0.00403195,-0.011643,0.999924,1,-24,8,-1.26101,25.3296,0.000156632,6.18768e-05,-3.19147e-05,0.000171409
4620,1,0.00445177,-0.00104547,0.99999,1,-24,9,-1.25506,25.6627,0.000169073,6.00809e-05,-2.60877e-05,0.000181318
4715,1,0.0055721,0.00963719,0.999938,1,-24,10,-1.25912,26.0305,0.000200149,5.97933e-05,-2.37642e-05,0.000210237
4808,1,0.00710244,0.0177991,0.999816,1,-24,11,-1.27235,26.4314,0.000261344,5.76083e-05,-2.18062e-05,0.000268505
4916,1,0.00872815,0.0208249,0.999745,1,-24,12,-1.29098,26.8639,0.000334196,4.98486e-05,-1.99245e-05,0.000338481
4990,1,0.00997598,0.0158438,0.999825,1,-24,13,-1.30952,27.3261,0.000414015,3.69503e-05,-1.74454e-05,0.000416027
5066,1,0.0105752,-0.00442448,0.999934,1,-24,14,-1.31913,27.8162,0.000519711,2.08291e-05,-1.41237e-05,0.000520319
5146,1,0.0105949,-0.0349205,0.999334,1,-24,15,-1.30167,28.3319,0.000513302,4.89857e-06,-9.68332e-06,0.000513417
5230,1,0.00971543,-0.0595688,0.998177,1,-24,16,-1.25678,28.8718,0.000429314,-1.83391e-05,-8.14701e-06,0.000429782
5320,1,0.0082812,-0.0716231,0.997397,1,-24,17,-1.19445,29.4351,0.000314741,-3.48674e-05,-7.47322e-06,0.000316754
5419,1,0.00712313,-0.061652,0.998072,1,-24,18,-1.12523,30.0211,0.00011471,-4.8419e-05,-1.09063e-05,0.000124987
5516,1,0.00629733,-0.0383487,0.999245,1,-24,19,-1.07931,30.6295,6.09474e-05,-5.99137e-05,-1.13072e-05,8.62096e-05
5613,1,0.00555516,-0.0219588,0.999743,1,-24,20,-1.05249,31.2587,4.84133e-05,-6.42719e-05,-1.09795e-05,8.12113e-05
5697,1,0.00519254,-0.0125769,0.999907,1,-24,21,-1.03719,31.9073,4.83517e-05,-6.5027e-05,-9.91585e-06,8.16378e-05
5762,1,0.0049054,-0.00772247,0.999958,1,-24,22,-1.02818,32.5739,5.35388e-05,-6.57826e-05,-8.82026e-06,8.52734e-05
5822,1,0.00465964,-0.00533137,0.999975,1,-24,23,-1.0222,33.2573,5.98287e-05,-6.3904e-05,-7.53614e-06,8.78635e-05
5880,1,0.00438346,-0.00423068,0.999981,1,-24,24,-1.01781,33.9564,6.73165e-05,-6.27034e-05,-6.05331e-06,9.21948e-05
5936,1,0.00405663,-0.00386718,0.999984,1,-24,25,-1.01395,34.6703,7.37505e-05,-5.90655e-05,-4.86439e-06,9.46125e-05
5991,1,0.00377844,-0.00387266,0.999985,1,-24,26,-1.01025,35.398,7.9856e-05,-5.51447e-05,-3.82042e-06,9.71211e-05
6044,1,0.00354335,-0.0039931,0.999986,1,-24,27,-1.00637,36.1388,8.37924e-05,-4.99108e-05,-2.99131e-06,9.75767e-05
6094,1,0.00337078,-0.00400758,0.999986,1,-24,28,-1.00242,36.8918,8.71953e-05,-4.46216e-05,-2.28544e-06,9.79762e-05
7006,1,0.00408218,0.00039579,0.999992,1,-24,-48,-0.973384,53.6745,0.000158735,3.11911e-06,2.24933e-06,0.000158782
7064,1,0.00389313,0.000536448,0.999992,1,-24,-47,-0.973781,52.7821,0.000160545,2.79884e-06,2.36018e-06,0.000160586
7122,1,0.00382215,0.000412748,0.999993,1,-24,-46,-0.974461,51.8936,0.000163029,5.391e-06,2.52936e-06,0.000163137
7180,1,0.00395314,9.76961e-05,0.999992,1,-24,-45,-0.97461,51.0093,0.000160549,5.47916e-06,2.45218e-06,0.000160661
7238,1,0.00386288,0.000141569,0.999993,1,-24,-44,-0.974657,50.1293,0.000157242,5.72121e-06,2.33203e-06,0.000157363
7296,1,0.00380511,0.000235435,0.999993,1,-24,-43,-0.974894,49.2539,0.000154781,7.45113e-06,2.21049e-06,0.000154976
7354,1,0.00385748,0.000277129,0.999993,1,-24,-42,-0.97513,48.3834,0.000151139,8.44535e-06,2.04268e-06,0.000151388
7412,1,0.00385401,0.000394513,0.999992,1,-24,-41,-0.975451,47.5179,0.000147185,9.62322e-06,1.88954e-06,0.000147512
7470,1,0.00370901,0.000682914,0.999993,1,-24,-40,-0.975923,46.6578,0.000142047,1.01589e-05,1.73063e-06,0.00014242
7528,1,0.00370621,0.000830304,0.999993,1,-24,-39,-0.976824,45.8034,0.000139399,1.35741e-05,1.57586e-06,0.000140067
7586,1,0.00390062,0.000805135,0.999992,1,-24,-38,-0.977592,44.955,0.000133511,1.41733e-05,1.26418e-06,0.000134267
7644,1,0.00381728,0.00106787,0.999992,1,-24,-37,-0.978443,44.113,0.000126549,1.42328e-05,9.47779e-07,0.00012735
7702,1,0.00357294,0.00151243,0.999992,1,-24,-36,-0.979742,43.2777,0.00012135,1.65696e-05,6.31474e-07,0.000122478
7761,1,0.00348331,0.00183213,0.999992,1,-24,-35,-0.98149,42.4495,0.000117397,2.04462e-05,3.34281e-07,0.000119165
7819,1,0.00365902,0.00190439,0.999991,1,-24,-34,-0.983435,41.6289,0.000112924,2.40879e-05,5.14099e-08,0.000115464
7875,1,0.0036334,0.00221501,0.999991,1,-24,-33,-0.985333,40.8163,0.000104664,2.42616e-05,-4.49222e-07,0.00010744
7931,1,0.00318822,0.00297185,0.999991,1,-24,-32,-0.987908,40.0122,9.92564e-05,2.77044e-05,-7.05529e-07,0.000103053
7988,1,0.0029106,0.00359802,0.999989,1,-24,-31,-0.991345,39.2171,9.766e-05,3.4904e-05,-9.53285e-07,0.000103714
8044,1,0.00296727,0.0039124,0.999988,1,-24,-30,-0.995199,38.4316,9.60076e-05,4.19784e-05,-1.4072e-06,0.000104793
8102,1,0.00321395,0.00404557,0.999987,1,-24,-28.8291,-1,37.5249,9.32277e-05,4.9156e-05,-1.89573e-06,0.00010541
8103,1,0.00315458,0.00406233,0.999987,1,-24,-29,-0.999287,37.6563,9.36223e-05,4.81094e-05,-1.81027e-06,0.000105275
8869,1,0.00328326,-0.00394367,0.999987,1,-24,28.6159,-1,37.3614,8.92828e-05,-4.13707e-05,-2.0267e-06,9.84229e-05
8921,1,0.00322777,-0.00390349,0.999987,1,-24,29,-0.998442,37.6563,9.04957e-05,-3.92874e-05,-1.86881e-06,9.86735e-05
8974,1,0.00316725,-0.00364915,0.999988,1,-24,30,-0.994566,38.4316,9.38585e-05,-3.40191e-05,-1.4637e-06,9.98442e-05
9030,1,0.00315307,-0.00331511,0.99999,1,-24,31,-0.991038,39.2171,9.79335e-05,-2.94172e-05,-1.02748e-06,0.000102261
9086,1,0.00311034,-0.00300589,0.999991,1,-24,32,-0.987851,40.0122,0.000101767,-2.4578e-05,-6.56038e-07,0.000104694
9142,1,0.00327259,-0.00252368,0.999991,1,-24,33,-0.984958,40.8163,0.000104587,-1.8707e-05,-3.51975e-07,0.000106247
9198,1,0.00344305,-0.00205299,0.999992,1,-24,34,-0.982753,41.6289,0.000110154,-1.57772e-05,1.17864e-08,0.000111278
9255,1,0.0035966,-0.00165461,0.999992,1,-24,35,-0.980817,42.4495,0.000114402,-1.1754e-05,3.07102e-07,0.000115004
9313,1,0.00377098,-0.00125803,0.999992,1,-24,36,-0.979418,43.2777,0.00012111,-1.05621e-05,6.31924e-07,0.000121571
9371,1,0.00380028,-0.00103784,0.999992,1,-24,37,-0.978284,44.113,0.000127484,-9.45614e-06,9.89651e-07,0.000127838
9429,1,0.00380972,-0.000855819,0.999992,1,-24,38,-0.977329,44.955,0.000133102,-8.09363e-06,1.31436e-06,0.000133355
9487,1,0.00363456,-0.000854057,0.999993,1,-24,39,-0.976562,45.8034,0.000138996,-7.46976e-06,1.61689e-06,0.000139206
9545,1,0.00367913,-0.000666968,0.999993,1,-24,40,-0.975613,46.6578,0.000141195,-3.55222e-06,1.70899e-06,0.00014125
9603,1,0.00386606,-0.000336218,0.999992,1,-24,41,-0.975222,47.5179,0.000146715,-3.37015e-06,1.94103e-06,0.000146766
9661,1,0.0038392,-0.000251066,0.999993,1,-24,42,-0.974937,48.3834,0.000150954,-2.43223e-06,2.06873e-06,0.000150987
9719,1,0.00379585,-0.000202292,0.999993,1,-24,43,-0.974718,49.2539,0.000154475,-1.2759e-06,2.19587e-06,0.000154496
9777,1,0.00385367,-0.000104988,0.999993,1,-24,44,-0.974531,50.1293,0.00015704,4.09893e-07,2.34079e-06,0.000157058
9835,1,0.00394519,-5.78376e-05,0.999992,1,-24,45,-0.974507,51.0093,0.000160209,8.48977e-07,2.44757e-06,0.00016023
9893,1,0.00381139,-0.00036591,0.999993,1,-24,46,-0.974415,51.8936,0.000163011,7.1509e-07,2.52726e-06,0.000163032
9951,1,0.00387956,-0.000513376,0.999992,1,-24,47,-0.973772,52.7821,0.00016062,3.49532e-06,2.35612e-06,0.000160676
10009,1,0.00408218,-0.000386589,0.999992,1,-24,48,-0.973384,53.6745,0.000158735,3.11911e-06,2.24933e-06,0.000158782
8101,1,0.00336751,0.00410238,0.999986,1,-23.798,-29,-1,37.5279,9.40076e-05,4.66186e-05,-2.07431e-06,0.000104952
8920,1,0.00374023,-0.00393102,0.999985,1,-23.5746,29,-1,37.3867,9.16599e-05,-3.62127e-05,-2.42818e-06,9.8584e-05
1456,1,0.0042064,0.00426046,0.999982,1,-23,-29,-1.00272,37.0271,9.53512e-05,4.0596e-05,-3.12388e-06,0.00010368
1505,1,0.00441299,0.00433386,0.999981,1,-23,-28,-1.00698,36.2493,9.26689e-05,4.66189e-05,-3.63e-06,0.000103798
1556,1,0.00479585,0.00412425,0.99998,1,-23,-27,-1.01121,35.4827,8.98821e-05,5.25581e-05,-4.28682e-06,0.000104209
1609,1,0.00512757,0.00393087,0.999979,1,-23,-26,-1.01505,34.7279,8.37169e-05,5.55473e-05,-5.35309e-06,0.000100612
1663,1,0.00528563,0.00405022,0.999978,1,-23,-25,-1.01889,33.9859,7.73358e-05,5.94257e-05,-6.30469e-06,9.77343e-05
1719,1,0.00544716,0.00461511,0.999974,1,-23,-24,-1.02295,33.2573,7.01263e-05,6.22939e-05,-7.50728e-06,9.40988e-05
1777,1,0.00563542,0.00584244,0.999967,1,-23,-23,-1.02787,32.5431,6.55234e-05,6.64053e-05,-8.847e-06,9.37084e-05
1838,1,0.00599501,0.00819528,0.999948,1,-23,-22,-1.03429,31.8445,6.09342e-05,6.98213e-05,-1.02455e-05,9.3236e-05
1904,1,0.00667227,0.0127518,0.999896,1,-23,-21,-1.04373,31.1623,5.78302e-05,7.07226e-05,-1.13163e-05,9.20548e-05
1987,1,0.00647989,0.0229847,0.999715,1,-23,-20,-1.05886,30.4979,5.10687e-05,6.23342e-05,-1.23693e-05,8.15265e-05
2084,1,0.00718277,0.0398124,0.999181,1,-23,-19,-1.08767,29.8527,7.95105e-05,7.24853e-05,-1.27244e-05,0.000108342
2181,1,0.00923695,0.0626647,0.997992,1,-23,-18,-1.13415,29.2282,0.000132521,5.55169e-05,-1.23981e-05,0.000144214
2287,1,0.0105848,0.072505,0.997312,1,-23,-17,-1.2043,28.626,0.000341578,3.78573e-05,-9.16381e-06,0.000343792
2383,1,0.011812,0.0603609,0.998107,1,-23,-16,-1.26694,28.0465,0.000454771,1.80442e-05,-1.05598e-05,0.000455251
2471,1,0.0129495,0.0345539,0.999319,1,-23,-15,-1.31267,27.4904,0.000556261,-2.79762e-06,-1.27571e-05,0.000556414
2555,1,0.012953,0.00435252,0.999907,1,-23,-14,-1.32844,26.9586,0.00052609,-2.63931e-05,-1.8058e-05,0.000527061
2633,1,0.0121111,-0.0163668,0.999793,1,-23,-13,-1.3204,26.4527,0.000455174,-4.03921e-05,-2.09813e-05,0.000457444
2709,1,0.0108218,-0.023587,0.999663,1,-23,-12,-1.2994,25.9748,0.000346413,-5.78694e-05,-2.38784e-05,0.000352025
2800,1,0.00858613,-0.019972,0.999764,1,-23,-11,-1.27842,25.5271,0.000257955,-6.8919e-05,-2.60115e-05,0.000268267
2891,1,0.00621611,-0.0107007,0.999923,1,-23,-10,-1.26368,25.1117,0.000194549,-7.33061e-05,-2.91832e-05,0.00020994
2986,1,0.00462997,0.000717378,0.999989,1,-23,-9,-1.25925,24.7303,0.000158727,-7.41092e-05,-3.82617e-05,0.000179305
3079,1,0.00514477,0.010318,0.999934,1,-23,-8,-1.26499,24.3844,0.000151703,-7.2403e-05,-4.81787e-05,0.000174863
3174,1,0.00547176,0.0194236,0.999796,1,-23,-7,-1.27777,24.0756,0.000137305,-8.87551e-05,-5.31619e-05,0.00017192
3265,1,0.0046014,0.0274032,0.999614,1,-23,-6,-1.29978,23.8052,0.000165484,-8.1223e-05,-4.39365e-05,0.000189506
3357,1,0.00412745,0.0305385,0.999525,1,-23,-5,-1.32659,23.5746,0.000217505,-7.1366e-05,-2.63276e-05,0.000230423
3448,1,0.00322885,0.0266199,0.99964,1,-23,-4,-1.35398,23.3845,0.000278617,-6.44645e-05,-4.61693e-06,0.000286015
3537,1,0.000323636,0.0179254,0.999839,1,-23,-3,-1.37364,23.2355,0.000295161,-5.75311e-05,9.53463e-06,0.000300867
3626,1,-0.00225805,0.0116563,0.999929,1,-23,-2,-1.38556,23.1283,0.000288175,-2.03068e-05,1.47523e-05,0.000289266
3715,1,0.00302788,0.00485246,0.999984,1,-23,-1,-1.39412,23.0639,0.000308318,3.78236e-05,1.8248e-05,0.000311165
3804,1,0.00818341,-0.00312876,0.999962,1,-23,0,-1.3941,23.0422,0.000284998,6.13864e-06,1.79458e-05,0.000285628
3893,1,0.0031014,-0.00549429,0.99998,1,-23,1,-1.3886,23.0636,0.000257156,-1.26983e-05,1.68475e-05,0.00025802
3982,1,-0.0015246,-0.0087076,0.999961,1,-23,2,-1.38445,23.1283,0.000289053,2.9561e-05,1.66143e-05,0.000291036
4071,1,0.000264742,-0.0173028,0.99985,1,-23,3,-1.3733,23.2354,0.000293382,6.8596e-05,8.14625e-06,0.000301405
4160,1,0.00317462,-0.0259975,0.999657,1,-23,4,-1.35398,23.3845,0.000271831,7.70048e-05,-4.32732e-06,0.000282561
4251,1,0.00437024,-0.0301049,0.999537,1,-23,5,-1.32736,23.5746,0.000218172,8.46195e-05,-2.47451e-05,0.000235312
4342,1,0.00580311,-0.0266531,0.999628,1,-23,6,-1.30059,23.8053,0.00016398,9.68679e-05,-4.50292e-05,0.000195705
4433,1,0.00566677,-0.0204545,0.999775,1,-23,7,-1.2799,24.0757,0.000155807,8.45971e-05,-5.31772e-05,0.000185096
4526,1,0.00409962,-0.0118306,0.999922,1,-23,8,-1.264,24.3844,0.00013456,8.37726e-05,-4.80944e-05,0.000165642
4621,1,0.00430569,0.000105679,0.999991,1,-23,9,-1.25866,24.7302,0.000152848,8.50562e-05,-3.78345e-05,0.000178965
4716,1,0.00621385,0.0114848,0.999915,1,-23,10,-1.26418,25.1117,0.000193625,8.44454e-05,-3.02677e-05,0.000213396
4809,1,0.00861527,0.0197466,0.999768,1,-23,11,-1.27924,25.5272,0.000264872,7.80032e-05,-2.6573e-05,0.000277394
4917,1,0.0105739,0.0223594,0.999694,1,-23,12,-1.29946,25.9748,0.000345938,6.60433e-05,-2.39411e-05,0.000352999
4991,1,0.0118512,0.0167416,0.99979,1,-23,13,-1.31908,26.4526,0.000431624,5.13395e-05,-2.14209e-05,0.000435194
5067,1,0.0130176,-0.00389844,0.999908,1,-23,14,-1.32915,26.9586,0.000540625,3.70129e-05,-1.81375e-05,0.000542194
5147,1,0.0128592,-0.0354134,0.99929,1,-23,15,-1.31217,27.4904,0.000542744,1.20282e-05,-1.26804e-05,0.000543026
5231,1,0.01157,-0.0609405,0.998074,1,-23,16,-1.26604,28.0464,0.000450625,-7.75687e-06,-1.06591e-05,0.000450818
5321,1,0.0103637,-0.0727894,0.997293,1,-23,17,-1.20271,28.626,0.000332424,-2.68511e-05,-9.51272e-06,0.000333642
5420,1,0.00872774,-0.0628429,0.997985,1,-23,18,-1.13263,29.2281,0.000126766,-4.56226e-05,-1.23646e-05,0.000135292
5517,1,0.00743877,-0.039357,0.999198,1,-23,19,-1.08562,29.8526,6.66382e-05,-5.42773e-05,-1.29646e-05,8.69181e-05
5614,1,0.00681671,-0.0224483,0.999725,1,-23,20,-1.05816,30.4979,5.20502e-05,-5.77748e-05,-1.24047e-05,7.87466e-05
5698,1,0.00641043,-0.0129138,0.999896,1,-23,21,-1.04266,31.1623,5.31244e-05,-6.03733e-05,-1.14356e-05,8.12276e-05
5763,1,0.00610119,-0.00800399,0.999949,1,-23,22,-1.03327,31.8444,5.67318e-05,-5.97557e-05,-1.03227e-05,8.30409e-05
5823,1,0.00578159,-0.00561966,0.999968,1,-23,23,-1.02716,32.5431,6.42273e-05,-5.93289e-05,-8.88777e-06,8.78866e-05
